molecule_chembl_id,canonical_smiles,standard_value,pchembl_value,bioactivity_class
CHEMBL1812737,CCCCCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,3800.0,5.42,Aktif Değil
CHEMBL1812738,CC(C)(C)Cn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,1900.0,5.72,Aktif Değil
CHEMBL1812900,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(=O)O)ccc2c1=O.Cl,980.0,6.01,Aktif Değil
CHEMBL1812901,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(N)=O)ccc2c1=O.Cl,360.0,6.44,Ara Bileşik
CHEMBL1812902,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C#N)ccc2c1=O.Cl,1100.0,5.96,Aktif Değil
CHEMBL1812903,CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(C(N)=O)cc2c1=O.Cl,2400.0,5.62,Aktif Değil
CHEMBL1812904,CNC(=O)c1ccc2c(=O)n(CC(C)C)c(CN)c(-c3ccccc3)c2c1.Cl,1900.0,5.72,Aktif Değil
CHEMBL1812905,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(=O)N(C)C)ccc2c1=O.Cl,4000.0,5.4,Aktif Değil
CHEMBL1812906,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(O)ccc2c1=O.Cl,790.0,6.1,Aktif Değil
CHEMBL1812907,COc1ccc2c(=O)n(CC(C)C)c(CN)c(-c3ccccc3)c2c1,870.0,6.06,Aktif Değil
CHEMBL1812909,CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(OCC(N)=O)cc2c1=O.Cl,1100.0,5.96,Aktif Değil
CHEMBL1812910,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(/C=C/C(N)=O)ccc2c1=O.Cl,280.0,6.55,Ara Bileşik
CHEMBL1812911,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(CCC(N)=O)ccc2c1=O.Cl,1500.0,5.82,Aktif Değil
CHEMBL1819089,Cl.Cn1c(=O)c2c(cc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,0.34,9.47,Aktif
CHEMBL1819091,CC[C@@]1(N)CCCN(c2cc3c(c(=O)n(C)c(=O)n3C)n2Cc2cc(F)ccc2C#N)C1,26.0,7.58,Aktif
CHEMBL1819090,Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,1.1,8.96,Aktif
CHEMBL1909975,NCc1c(N)nc(-c2cc(F)cc(F)c2)nc1-c1ccc(Cl)cc1Cl,3.0,8.52,Aktif
CHEMBL122206,COc1cc2c(cc1OC)-c1nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)c1C2,7.0,8.15,Aktif
CHEMBL331950,NCc1c(-c2ccc(Cl)cc2Cl)cc(-c2ccccc2)nc1N,920.0,6.04,Aktif Değil
CHEMBL1929387,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1.Cl,3.8,8.42,Aktif
CHEMBL1929388,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl,13.0,7.89,Aktif
CHEMBL1929389,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C(F)(F)F)n2n1.Cl,32.0,7.5,Aktif
CHEMBL1929390,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(O)n2n1.Cl,1.8,8.74,Aktif
CHEMBL1929391,Cc1c(C(=O)NCC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cnc2cc(C(C)(C)C)nn12.Cl,15.0,7.82,Aktif
CHEMBL1929392,Cc1c(C(=O)NCC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cnc2cc(-c3ccccc3)nn12.Cl,11.0,7.96,Aktif
CHEMBL1929393,Cc1nc2cc(C(C)(C)C)nn2c(C)c1C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N.Cl,80.0,7.1,Ara Bileşik
CHEMBL1929394,Cc1nc2cc(-c3ccccc3)nn2c(C)c1C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N.Cl,28.0,7.55,Aktif
CHEMBL1929395,Cc1cc2nc(C)c(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl,110.0,6.96,Ara Bileşik
CHEMBL1951417,Cn1cnc2c(C#N)c(N3CCNCC3)n(Cc3ccccc3)c2c1=O,2100.0,5.68,Aktif Değil
CHEMBL1951418,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n(Cc4ccccc4)c3c2=O)c1,400.0,6.4,Ara Bileşik
CHEMBL1951419,CC#CCn1c(N2CCNCC2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,23.0,7.64,Aktif
CHEMBL1951420,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n(CC=C(C)C)c3c2=O)c1,10.0,8.0,Aktif
CHEMBL1951421,Cn1cnc2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,20.0,7.7,Aktif
CHEMBL1951422,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@@H](N)C4)n(Cc4ccccc4)c3c2=O)c1,25.0,7.6,Aktif
CHEMBL1951423,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@H](N)C4)n(Cc4ccccc4)c3c2=O)c1,4.0,8.4,Aktif
CHEMBL1951424,N#Cc1c(N2CCC[C@H](N)C2)n(Cc2ccccc2)c2c(=O)n(Cc3ccnc4ccccc34)cnc12,17.0,7.77,Aktif
CHEMBL1951425,CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,60.0,7.22,Ara Bileşik
CHEMBL1951426,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,15.0,7.82,Aktif
CHEMBL1951427,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21,10.0,8.0,Aktif
CHEMBL1951428,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,5.0,8.3,Aktif
CHEMBL1951429,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@@H](N)C4)n(CC=C(C)C)c3c2=O)c1,4.0,8.4,Aktif
CHEMBL1951430,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@H](N)C4)n(CC=C(C)C)c3c2=O)c1,1.0,9.0,Aktif
CHEMBL1951431,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21,4.0,8.4,Aktif
CHEMBL1951432,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,0.5,9.3,Aktif
CHEMBL1951433,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3nc(C)c4ccccc4n3)c(=O)c21,3.0,8.52,Aktif
CHEMBL1951434,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ncc4ccccc4n3)c(=O)c21,8.0,8.1,Aktif
CHEMBL1951435,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(C)c(=O)c21,9.0,8.05,Aktif
CHEMBL1951436,N#Cc1c(N2CCCNCC2)n(Cc2ccccc2)c2c(=O)n(Cc3nccc4ccccc34)cnc12,60.0,7.22,Ara Bileşik
CHEMBL1951437,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,7.0,8.15,Aktif
CHEMBL1951438,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,6.0,8.22,Aktif
CHEMBL1951439,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc(C)c4ccccc4n3)c(=O)c21,9.0,8.05,Aktif
CHEMBL1951440,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3ncc4ccccc4n3)c(=O)c21,45.0,7.35,Aktif
CHEMBL1951595,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCC[C@H](N)C4)n3Cc3ccccc3)n(C)c2=O)c1,1.5,8.82,Aktif
CHEMBL1951596,Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,4.0,8.4,Aktif
CHEMBL1951597,Cn1c(=O)c2c(c(C#N)c(N3CCC[C@H](N)C3)n2Cc2ccccc2)n(C)c1=O,10.0,8.0,Aktif
CHEMBL1951598,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCC[C@H](N)C4)n3CC=C(C)C)n(C)c2=O)c1,0.5,9.3,Aktif
CHEMBL1951599,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,1.0,9.0,Aktif
CHEMBL1951600,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,2.0,8.7,Aktif
CHEMBL1951601,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1cnc3ccccc3n1)c(=O)n2C,9.0,8.05,Aktif
CHEMBL1951602,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1ncccc1C#N)c(=O)n2C,25.0,7.6,Aktif
CHEMBL1951603,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,2.0,8.7,Aktif
CHEMBL1951604,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,4.0,8.4,Aktif
CHEMBL1951605,CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,20.0,7.7,Aktif
CHEMBL1951606,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,250.0,6.6,Ara Bileşik
CHEMBL1951607,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCCNCC4)n3CC=C(C)C)n(C)c2=O)c1,2.0,8.7,Aktif
CHEMBL1951608,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,3.0,8.52,Aktif
CHEMBL1951609,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,2.0,8.7,Aktif
CHEMBL1951610,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1cn3ccccc3n1)c(=O)n2C,10.0,8.0,Aktif
CHEMBL1951611,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,1.0,9.0,Aktif
CHEMBL1949693,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,5.5,8.26,Aktif
CHEMBL1951612,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,5.0,8.3,Aktif
CHEMBL1951613,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,7.5,8.12,Aktif
CHEMBL1951416,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,1.0,9.0,Aktif
CHEMBL1951614,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,2.0,8.7,Aktif
CHEMBL2011528,N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C[C@@H]1c1cc(F)ccc1F,1650.0,5.78,Aktif Değil
CHEMBL2011534,N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C[C@@H]1c1cc(F)c(F)cc1F,1100.0,5.96,Aktif Değil
CHEMBL2011535,N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)CC[C@@H]1c1cc(F)c(F)cc1F,350.0,6.46,Ara Bileşik
CHEMBL2022512,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(-c2cccs2)cc1,13100.0,4.88,Aktif Değil
CHEMBL2023067,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,1.4,8.85,Aktif
CHEMBL2023066,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,2.34,8.63,Aktif
CHEMBL2022464,Cc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2[nH]1,13.78,7.86,Aktif
CHEMBL2022467,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O,2.64,8.58,Aktif
CHEMBL2058973,O=C([C@@H]1C[C@H](N2CCN(c3nccc4ccccc34)CC2)CN1)N1CCSC1,0.61,9.21,Aktif
CHEMBL2058974,O=C([C@@H]1C[C@H](N2CCN(c3ncc(Cl)c4ccccc34)CC2)CN1)N1CCSC1,0.73,9.14,Aktif
CHEMBL2058975,N#Cc1cnc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)c2ccccc12,0.51,9.29,Aktif
CHEMBL2058968,O=C([C@@H]1C[C@H](N2CCN(c3ccc4ccccc4n3)CC2)CN1)N1CCSC1,2.2,8.66,Aktif
CHEMBL2058969,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4ccccc34)CC2)CN1)N1CCSC1,0.95,9.02,Aktif
CHEMBL2058970,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)c2ccccc2n1,0.56,9.25,Aktif
CHEMBL2058971,O=C([C@@H]1C[C@H](N2CCN(c3cc(C(F)(F)F)nc4ccccc34)CC2)CN1)N1CCSC1,0.37,9.43,Aktif
CHEMBL2058972,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4cc(Cl)ccc34)CC2)CN1)N1CCSC1,0.61,9.21,Aktif
CHEMBL2058759,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)CN1)N1CCSC1,1.6,8.8,Aktif
CHEMBL2058760,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4[nH]3)CC2)CN1)N1CCSC1,0.8,9.1,Aktif
CHEMBL2058761,O=C([C@@H]1C[C@H](N2CCN(c3nc4cc(Cl)ccc4[nH]3)CC2)CN1)N1CCSC1,0.59,9.23,Aktif
CHEMBL2058762,N#Cc1ccc2[nH]c(N3CCN([C@@H]4CN[C@H](C(=O)N5CCSC5)C4)CC3)nc2c1,0.39,9.41,Aktif
CHEMBL2058967,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4o3)CC2)CN1)N1CCSC1,1.2,8.92,Aktif
CHEMBL2058756,N#Cc1ccc2oc(N3CCN([C@@H]4CN[C@H](C(=O)N5CCSC5)C4)CC3)nc2c1,0.5,9.3,Aktif
CHEMBL2058757,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4s3)CC2)CN1)N1CCSC1,0.55,9.26,Aktif
CHEMBL2058758,N#Cc1ccc2sc(N3CCN([C@@H]4CN[C@H](C(=O)N5CCSC5)C4)CC3)nc2c1,0.42,9.38,Aktif
CHEMBL2063024,C[C@H](N)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,2.3,8.64,Aktif
CHEMBL2063025,C[C@H](N)C(=O)N1C[C@H](O)C[C@H]1B(O)O,23.0,7.64,Aktif
CHEMBL2063026,C[C@H](N)C(=O)N1C[C@H](F)C[C@H]1B(O)O,2.1,8.68,Aktif
CHEMBL2063027,C[C@H](N)C(=O)N1CC(=O)C[C@H]1B(O)O,200.0,6.7,Ara Bileşik
CHEMBL2063028,C[C@H](N)C(=O)N1C[C@@H](Cl)C[C@H]1B(O)O,18000.0,4.75,Aktif Değil
CHEMBL2063029,N[C@@H](CCC(=O)O)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,29.0,7.54,Aktif
CHEMBL2063030,N[C@@H](CCC(=O)O)C(=O)N1C[C@H](O)C[C@H]1B(O)O,17.0,7.77,Aktif
CHEMBL2063031,CC(C)(C)[C@H](N)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,53.0,7.28,Ara Bileşik
CHEMBL2063032,CC(C)(C)[C@H](N)C(=O)N1C[C@H](O)C[C@H]1B(O)O,59.0,7.23,Ara Bileşik
CHEMBL2063033,O=C([C@@H]1CCCN1)N1C[C@@H](O)C[C@H]1B(O)O,6.2,8.21,Aktif
CHEMBL2063034,O=C([C@@H]1CCCN1)N1C[C@H](O)C[C@H]1B(O)O,6.5,8.19,Aktif
CHEMBL2063035,O=C([C@@H]1C[C@@H](O)CN1)N1C[C@@H](O)C[C@H]1B(O)O,20.0,7.7,Aktif
CHEMBL2063036,O=C([C@@H]1C[C@@H](O)CN1)N1C[C@H](O)C[C@H]1B(O)O,48.0,7.32,Aktif
CHEMBL2063037,O=C([C@@H]1C[C@H](O)CN1)N1C[C@@H](O)C[C@H]1B(O)O,15.0,7.82,Aktif
CHEMBL2063038,O=C([C@@H]1C[C@H](O)CN1)N1C[C@H](O)C[C@H]1B(O)O,16.0,7.8,Aktif
CHEMBL2063039,N[C@@H](CCCC(=O)O)C(=O)N1C[C@H](O)C[C@H]1B(O)O,17.0,7.77,Aktif
CHEMBL2063040,N=C(N)NCCC[C@H](N)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,0.3,9.52,Aktif
CHEMBL2069828,N[C@@H](CC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1)Cc1cc(F)c(F)cc1F,85.7,7.07,Ara Bileşik
CHEMBL2069829,N[C@@H](CC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2F)CC1)Cc1cc(F)c(F)cc1F,194.0,6.71,Ara Bileşik
CHEMBL2069830,N[C@@H](CC(=O)N1CCN(c2ccc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,291.0,6.54,Ara Bileşik
CHEMBL2069831,CC(O)c1ccc(N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,264.0,6.58,Ara Bileşik
CHEMBL2069832,CC(=O)c1ccc(N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,99.7,7.0,Ara Bileşik
CHEMBL2069833,N[C@@H](CC(=O)N1CCN(c2ccccc2-c2ccccc2)CC1)Cc1cc(F)c(F)cc1F,569.0,6.25,Aktif Değil
CHEMBL2069834,N#Cc1ccccc1N1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1,50.4,7.3,Ara Bileşik
CHEMBL2069835,N#Cc1ccc(N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,101.0,7.0,Ara Bileşik
CHEMBL2069836,COc1cc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc(OC)c1,103.0,6.99,Ara Bileşik
CHEMBL2069837,N[C@@H](CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1cc(F)c(F)cc1F,212.0,6.67,Ara Bileşik
CHEMBL2069838,N[C@@H](CC(=O)N1CCN(C(=O)c2ccccc2)CC1)Cc1cc(F)c(F)cc1F,52.6,7.28,Ara Bileşik
CHEMBL2069839,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(F)cc2)CC1)Cc1cc(F)c(F)cc1F,45.3,7.34,Aktif
CHEMBL2069840,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(O)cc2)CC1)Cc1cc(F)c(F)cc1F,39.0,7.41,Aktif
CHEMBL2069841,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1)Cc1cc(F)c(F)cc1F,64.6,7.19,Ara Bileşik
CHEMBL2069842,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1)Cc1cc(F)c(F)cc1F,56.4,7.25,Ara Bileşik
CHEMBL2069843,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1)Cc1cc(F)c(F)cc1F,45.3,7.34,Aktif
CHEMBL2069844,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,53.4,7.27,Ara Bileşik
CHEMBL2069845,N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(C(=O)O)c2)CC1)Cc1cc(F)c(F)cc1F,56.9,7.25,Ara Bileşik
CHEMBL2069846,CN1CCN(c2ccc(C(=O)N3CCN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CC3)cc2)CC1,47.7,7.32,Aktif
CHEMBL2069847,N[C@@H](CC(=O)N1CCN(C(=O)c2ccco2)CC1)Cc1cc(F)c(F)cc1F,67.7,7.17,Ara Bileşik
CHEMBL2069848,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc3ccccc3n2)CC1)Cc1cc(F)c(F)cc1F,24.9,7.6,Aktif
CHEMBL2069849,COc1cccc2cc(C(=O)N3CCN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CC3)oc12,65.4,7.18,Ara Bileşik
CHEMBL2069850,N[C@@H](CC(=O)N1CCN(C(=O)c2ccccn2)CC1)Cc1cc(F)c(F)cc1F,57.6,7.24,Ara Bileşik
CHEMBL2069851,N[C@@H](CC(=O)N1CCN(C(=O)c2cnccn2)CC1)Cc1cc(F)c(F)cc1F,74.4,7.13,Ara Bileşik
CHEMBL2069852,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(O)nc2)CC1)Cc1cc(F)c(F)cc1F,91.5,7.04,Ara Bileşik
CHEMBL2069853,N[C@@H](CC(=O)N1CCN(C(=O)c2cc(O)c3cccc(O)c3n2)CC1)Cc1cc(F)c(F)cc1F,31.2,7.51,Aktif
CHEMBL2069854,N[C@@H](CC(=O)N1CCN(C(=O)c2cc3ccccc3s2)CC1)Cc1cc(F)c(F)cc1F,50.6,7.3,Ara Bileşik
CHEMBL2069855,Cn1c(C(=O)N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc2ccccc21,33.9,7.47,Aktif
CHEMBL2069856,N[C@@H](CC(=O)N1CCN(C(=O)c2cc3ccccc3o2)CC1)Cc1cc(F)c(F)cc1F,76.2,7.12,Ara Bileşik
CHEMBL2069308,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc3cccnc3n2)CC1)Cc1cc(F)c(F)cc1F,36.7,7.43,Aktif
CHEMBL2069857,N[C@@H](CC(=O)N1CCN(C(=O)c2cc(Cl)ccn2)CC1)Cc1cc(F)c(F)cc1F,42.2,7.38,Aktif
CHEMBL2069858,N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(-c3ccc(F)cc3)n2)CC1)Cc1cc(F)c(F)cc1F,30.5,7.52,Aktif
CHEMBL2069859,N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(F)n2)CC1)Cc1cc(F)c(F)cc1F,113.9,6.94,Ara Bileşik
CHEMBL2069860,N[C@@H](CC(=O)N1CCN(C(=O)c2ncc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,57.4,7.24,Ara Bileşik
CHEMBL2086587,NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccccc1,320.0,6.5,Ara Bileşik
CHEMBL2086588,COc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,890.0,6.05,Aktif Değil
CHEMBL2086589,NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(O)cc1,863.0,6.06,Aktif Değil
CHEMBL2086590,NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(F)cc1,93.0,7.03,Ara Bileşik
CHEMBL2086591,N#Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,31.0,7.51,Aktif
CHEMBL2086592,NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(C(F)(F)F)cc1,28.0,7.55,Aktif
CHEMBL2086593,Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,715.0,6.15,Aktif Değil
CHEMBL2086594,NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(-c2ccccc2)cc1,107.0,6.97,Ara Bileşik
CHEMBL2086595,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccccc1,298.0,6.53,Ara Bileşik
CHEMBL2086596,COc1ccc(C(=O)NCCCC(=O)N2CCC[C@H]2C(N)=O)cc1,869.0,6.06,Aktif Değil
CHEMBL2086597,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(O)cc1,843.0,6.07,Aktif Değil
CHEMBL2086598,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(F)cc1,74.0,7.13,Ara Bileşik
CHEMBL2086599,N#Cc1ccc(C(=O)NCCCC(=O)N2CCC[C@H]2C(N)=O)cc1,26.0,7.58,Aktif
CHEMBL2086600,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(C(F)(F)F)cc1,19.0,7.72,Aktif
CHEMBL2086601,Cc1ccc(C(=O)NCCCC(=O)N2CCC[C@H]2C(N)=O)cc1,694.0,6.16,Aktif Değil
CHEMBL2086602,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(-c2ccccc2)cc1,104.0,6.98,Ara Bileşik
CHEMBL2086603,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccccc2)cc1,311.0,6.51,Ara Bileşik
CHEMBL2086604,COc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)cc1,879.0,6.06,Aktif Değil
CHEMBL2086605,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(O)cc2)cc1,863.0,6.06,Aktif Değil
CHEMBL2086606,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,100.0,7.0,Ara Bileşik
CHEMBL2086607,N#Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)cc1,34.0,7.47,Aktif
CHEMBL2086608,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,31.0,7.51,Aktif
CHEMBL2086609,Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)cc1,723.0,6.14,Aktif Değil
CHEMBL2086610,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1,116.0,6.94,Ara Bileşik
CHEMBL2086611,N#Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C#N)cc1,10.3,7.99,Aktif
